ГР.БАНСКО,9248,7367,124,1757,8210,7367,42,801
ГР.ДОБРИНИЩЕ,2838,2375,41,422,2652,2375,76,201
С.ГОСТУН,39,32,3,4,57,32,22,3
С.КРЕМЕН,184,156,4,24,215,156,16,43
С.МЕСТА,247,190,21,36,242,190,19,33
С.ОБИДИМ,89,58,14,17,103,58,18,27
С.ОСЕНОВО,62,48,2,12,64,48,5,11
С.ФИЛИПОВО,668,592,0,76,630,592,11,27
ГР.БЕЛИЦА,3467,2972,70,425,3144,2972,31,141
С.БАБЯК,792,689,22,81,747,689,35,23
С.ГОРНО КРАИЩЕ,1249,1124,51,74,1186,1124,39,23
С.ГЪЛЪБОВО,48,38,3,7,59,38,15,6
С.ДАГОНОВО,792,710,9,73,739,710,16,13
С.ЗЛАТАРИЦА,86,72,1,13,117,72,36,9
С.КРАИЩЕ,2619,2327,88,204,2439,2327,56,56
С.КУЗЬОВО,276,224,29,23,272,224,39,9
С.ЛЮТОВО,227,204,7,16,230,204,22,4
С.ОРЦЕВО,188,154,23,11,186,154,23,9
С.ПАЛАТИК,231,193,19,19,245,193,41,11
С.ЧЕРЕШОВО,292,227,50,15,250,227,19,4
ГР.БЛАГОЕВГРАД,81935,66864,1219,13852,74754,66864,547,7343
С.БЕЛО ПОЛЕ,9365,583,39,8743,657,583,38,36
С.БИСТРИЦА,203,28,4,171,75,28,45,2
С.БУЧИНО,59,36,10,13,54,36,17,1
С.БЪЛГАРЧЕВО,277,205,21,51,284,205,70,9
С.ГАБРОВО,65,11,5,49,20,11,8,1
С.ГОРНО ХЪРСОВО,64,50,11,3,117,50,66,1
С.ДЕБОЧИЦА,40,8,4,28,28,8,15,5
С.ДЕЛВИНО,64,28,8,28,88,28,60,0
С.ДРЕНКОВО,73,47,24,2,56,47,8,1
С.ДЪБРАВА,578,30,37,511,109,30,76,3
С.ЕЛЕНОВО,412,163,7,242,182,163,11,8
С.ЗЕЛЕНДОЛ,214,165,30,19,219,165,52,2
С.ИЗГРЕВ,705,454,53,198,557,454,82,21
С.КЛИСУРА,23,10,1,12,17,10,7,0
С.ЛЕШКО,964,126,19,819,233,126,101,6
С.ЛИСИЯ,11,4,0,7,8,4,3,1
С.ЛОГОДАЖ,2632,177,27,2428,320,177,128,15
С.МАРУЛЕВО,237,21,6,210,100,21,77,2
С.МОЩАНЕЦ,21,19,2,0,56,19,36,1
С.ОБЕЛ,40,22,6,12,32,22,9,1
С.ПАДЕШ,592,488,54,50,578,488,68,22
С.ПОКРОВНИК,2324,794,95,1435,920,794,110,16
С.РИЛЦИ,4447,718,131,3598,794,718,47,29
С.СЕЛИЩЕ,267,190,9,68,339,190,142,7
С.ЦЕРОВО,736,695,11,30,708,695,10,3
ГР.ГОЦЕ ДЕЛЧЕВ,22175,19087,143,2945,20168,19087,192,889
С.БАНИЧАН,603,500,23,80,552,500,17,35
С.БОРОВО,1175,937,82,156,997,937,22,38
С.БРЕЗНИЦА,3791,3346,30,415,3403,3346,25,32
С.БУКОВО,1087,911,10,166,942,911,3,28
С.ГОСПОДИНЦИ,510,468,10,32,499,468,15,16
С.ДЕЛЧЕВО,51,36,8,7,38,36,2,0
С.ДОБРОТИНО,34,30,4,0,42,30,11,1
С.КОРНИЦА,2310,1568,48,694,1606,1568,12,26
С.ЛЪЖНИЦА,2022,1513,29,480,1553,1513,20,20
С.МУСОМИЩА,2217,1968,38,211,2220,1968,106,146
С.БАЛДЕВО,188,153,3,32,178,153,11,14
С.ГОРНО ДРЯНОВО,1080,982,21,77,1033,982,46,5
С.ГЪРМЕН,2116,1714,46,356,1843,1714,45,84
С.ДЕБРЕН,2566,2212,63,291,2303,2212,60,31
С.ДОЛНО ДРЯНОВО,1337,1186,13,138,1258,1186,33,39
С.ДЪБНИЦА,2275,1529,53,693,1689,1529,63,97
С.КОВАЧЕВИЦА,51,25,3,23,36,25,3,8
С.КРУШЕВО,280,222,20,38,243,222,15,6
С.ЛЕЩЕН,5,4,0,1,10,4,1,5
С.МАРЧЕВО,144,111,9,24,189,111,24,54
С.ОГНЯНОВО,1702,1368,104,230,1484,1368,53,63
С.ОРЕШЕ,254,193,13,48,265,193,6,66
С.ОСИКОВО,577,462,25,90,499,462,29,8
С.РИБНОВО,3030,2450,26,554,2518,2450,43,25
С.СКРЕБАТНО,280,234,11,35,260,234,10,16
С.ХВОСТЯНЕ,1341,540,52,749,585,540,20,25
ГР.КРЕСНА,3666,3269,39,358,3709,3269,25,415
С.ВЛАХИ,9,3,0,6,12,3,2,7
С.ГОРНА БРЕЗНИЦА,524,434,8,82,612,434,19,159
С.ДОЛНА ГРАДЕШНИЦА,631,542,10,79,660,542,5,113
С.ОЩАВА,67,44,1,22,70,44,2,24
С.СЛИВНИЦА,604,533,6,65,643,533,12,98
С.СТАРА КРЕСНА,61,45,1,15,95,45,0,50
ГР.ПЕТРИЧ,39561,29413,548,9600,30452,29413,322,717
С.БАСКАЛЦИ,69,62,3,4,65,62,2,1
С.БЕЛАСИЦА,1168,1003,45,120,1049,1003,34,12
С.БОГОРОДИЦА,43,15,1,27,21,15,5,1
С.БОРОВИЧЕНЕ,58,49,8,1,56,49,5,2
С.ВИШЛЕНЕ,46,43,3,0,48,43,5,0
С.ВОЛНО,53,14,3,36,15,14,1,0
С.ГАБРЕНЕ,937,624,36,277,764,624,84,56
С.ГЕГА,250,221,19,10,256,221,29,6
С.ГЕНЕРАЛ ТОДОРОВ,695,601,27,67,634,601,9,24
С.ГОРЧЕВО,3,3,0,0,4,3,1,0
С.ДОЛЕНЕ,17,14,2,1,21,14,0,7
С.ДОЛНА КРУШИЦА,186,165,14,7,181,165,15,1
С.ДОЛНА РИБНИЦА,355,314,25,16,339,314,20,5
С.ДОЛНО СПАНЧЕВО,99,82,5,12,89,82,1,6
С.ДРАГУШ,34,29,2,3,44,29,14,1
С.ДРАНГОВО,552,468,41,43,515,468,42,5
С.ДРЕНОВИЦА,15,12,3,0,13,12,1,0
С.ДРЕНОВО,92,85,4,3,102,85,14,3
С.ЗОЙЧЕНЕ,47,45,2,0,49,45,3,1
С.ИВАНОВО,5,4,0,1,7,4,3,0
С.КАВРАКИРОВО,1631,1519,42,70,1610,1519,54,37
С.КАМЕНА,334,251,25,58,293,251,28,14
С.КАПАТОВО,163,134,0,29,196,134,15,47
С.КЛАДЕНЦИ,35,33,0,2,38,33,5,0
С.КЛЮЧ,988,784,36,168,834,784,34,16
С.КОЛАРОВО,2122,1874,61,187,1964,1874,57,33
С.КРОМИДОВО,114,89,8,17,131,89,1,41
С.КРЪНДЖИЛИЦА,7,4,2,1,5,4,0,1
С.КУКУРАХЦЕВО,51,46,3,2,48,46,2,0
С.КУЛАТА,815,742,10,63,812,742,21,49
С.КЪРНАЛОВО,1776,1597,45,134,1687,1597,51,39
С.МАРИКОСТИНОВО,1277,1156,7,114,1245,1156,21,68
С.МАРИНО ПОЛЕ,323,269,3,51,291,269,5,17
С.МЕНДОВО,105,92,7,6,98,92,6,0
С.МИТИНО,404,295,6,103,343,295,30,18
С.МИХНЕВО,1092,980,49,63,1030,980,42,8
С.НОВО КОНОМЛАДИ,145,117,4,24,140,117,5,18
С.ПРАВО БЪРДО,59,44,13,2,55,44,9,2
С.ПЪРВОМАЙ,3673,3251,96,326,3387,3251,112,24
С.РИБНИК,146,134,3,9,149,134,9,6
С.РУПИТЕ,1089,1002,14,73,1051,1002,20,29
С.РЪЖДАК,260,228,12,20,278,228,37,13
С.САМУИЛОВО,923,844,14,65,895,844,36,15
С.СКРЪТ,1389,918,25,446,1000,918,56,26
С.СТАРЧЕВО,568,521,12,35,571,521,22,28
С.СТРУМЕШНИЦА,397,331,8,58,340,331,4,5
С.ТОНСКО ДАБЕ,2,1,1,0,3,1,2,0
С.ТОПОЛНИЦА,743,654,33,56,681,654,16,11
С.ЧУРИЛОВО,41,34,5,2,37,34,3,0
С.ЧУРИЧЕНИ,166,139,15,12,145,139,6,0
С.ЧУЧУЛИГОВО,200,168,5,27,193,168,3,22
С.ЯВОРНИЦА,999,765,41,193,849,765,58,26
С.ЯКОВО,66,54,5,7,84,54,21,9
ГР.РАЗЛОГ,13373,12037,102,1234,12721,12037,53,631
С.БАНЯ,2983,2731,16,236,2930,2731,21,178
С.БАЧЕВО,1645,1512,24,109,1618,1512,29,77
С.ГОДЛЕВО,518,460,5,53,488,460,8,20
С.ГОРНО ДРАГЛИЩЕ,925,851,9,65,905,851,18,36
С.ДОБЪРСКО,613,570,10,33,597,570,9,18
С.ДОЛНО ДРАГЛИЩЕ,615,579,8,28,696,579,40,77
С.ЕЛЕШНИЦА,1425,1284,8,133,1378,1284,4,90
ГР.МЕЛНИК,205,170,18,17,324,170,28,126
ГР.САНДАНСКИ,30863,26056,659,4148,27733,26056,370,1307
С.БЕЛЬОВО,6,3,0,3,4,3,0,1
С.БОЖДОВО,3,3,0,0,3,3,0,0
С.ВИНОГРАДИ,54,42,7,5,47,42,1,4
С.ВИХРЕН,3,2,0,1,3,2,1,0
С.ВРАНЯ,120,112,2,6,151,112,25,14
С.ВЪЛКОВО,415,366,16,33,390,366,17,7
С.ГОЛЕМ ЦАЛИМ,10,7,2,1,10,7,3,0
С.ГОЛЕШОВО,38,33,2,3,42,33,6,3
С.ГОРНА СУШИЦА,28,24,3,1,29,24,4,1
С.ГОРНО СПАНЧЕВО,76,70,4,2,84,70,4,10
С.ДАМЯНИЦА,1316,1204,29,83,1315,1204,49,62
С.ДЕБРЕНЕ,38,30,0,8,44,30,12,2
С.ДЖИГУРОВО,728,619,36,73,745,619,91,35
С.ДОЛЕНИ,4,2,0,2,5,2,2,1
С.ЗЛАТОЛИСТ,11,7,1,3,10,7,0,3
С.ЗОРНИЦА,83,73,2,8,91,73,13,5
С.КАЛИМАНЦИ,196,160,9,27,178,160,5,13
С.КАТУНЦИ,1350,1157,61,132,1250,1157,36,57
С.КАШИНА,8,8,0,0,15,8,1,6
С.КОВАЧЕВО,10,8,2,0,28,8,10,10
С.КРЪСТИЛЦИ,12,11,1,0,17,11,6,0
С.КЪРЛАНОВО,47,30,12,5,35,30,5,0
С.ЛАДАРЕВО,23,20,3,0,25,20,4,1
С.ЛАСКАРЕВО,184,149,20,15,169,149,12,8
С.ЛЕБНИЦА,416,354,22,40,390,354,20,16
С.ЛЕВУНОВО,654,575,19,60,686,575,55,56
С.ЛЕХОВО,6,5,0,1,5,5,0,0
С.ЛЕШНИЦА,799,631,57,111,668,631,21,16
С.ЛИЛЯНОВО,254,191,44,19,216,191,20,5
С.ЛОЗЕНИЦА,73,52,11,10,63,52,8,3
С.ЛЮБОВИЩЕ,19,17,1,1,21,17,4,0
С.ЛЮБОВКА,24,21,1,2,31,21,8,2
С.МАЛКИ ЦАЛИМ,6,5,1,0,7,5,2,0
С.НОВО ДЕЛЧЕВО,1165,1037,28,100,1107,1037,44,26
С.НОВО ХОДЖОВО,56,47,2,7,51,47,2,2
С.ПЕТРОВО,523,445,12,66,542,445,53,44
С.ПИПЕРИЦА,16,11,3,2,15,11,4,0
С.ПИРИН,197,153,13,31,169,153,5,11
С.ПЛОСКИ,621,508,33,80,591,508,61,22
С.ПОЛЕНИЦА,1252,1072,63,117,1158,1072,53,33
С.РОЖЕН,12,7,1,4,11,7,1,3
С.СКЛАВЕ,1460,1333,31,96,1466,1333,73,60
С.СПАТОВО,101,83,4,14,118,83,31,4
С.СТОЖА,37,36,0,1,73,36,37,0
С.СТРУМА,609,539,26,44,562,539,14,9
С.СУГАРЕВО,19,13,4,2,17,13,2,2
С.ХОТОВО,103,88,3,12,127,88,28,11
С.ХРАСНА,2,0,0,2,9,0,0,9
С.ХЪРСОВО,214,165,19,30,221,165,35,21
С.ЧЕРЕШНИЦА,40,30,5,5,40,30,6,4
С.ЯНОВО,149,120,10,19,135,120,10,5
С.БОГОЛИН,473,399,14,60,433,399,16,18
С.ВАКЛИНОВО,1295,995,47,253,1059,995,31,33
С.ВЪЛКОСЕЛ,2788,2296,36,456,2381,2296,39,46
С.ГОДЕШЕВО,980,780,11,189,821,780,18,23
С.ДОЛЕН,396,333,10,53,375,333,26,16
С.ЖИЖЕВО,365,295,11,59,384,295,71,18
С.КОЧАН,3450,2649,96,705,2732,2649,59,24
С.КРИБУЛ,409,336,15,58,355,336,14,5
С.ОСИНА,633,527,5,101,572,527,20,25
С.ПЛЕТЕНА,2020,1690,33,297,1778,1690,53,35
С.САТОВЧА,2481,1815,108,558,1913,1815,21,77
С.СЛАЩЕН,2326,1779,46,501,1860,1779,35,46
С.ТУХОВИЩА,878,720,34,124,776,720,23,33
С.ФЪРГОВО,480,400,19,61,474,400,59,15
ГР.СИМИТЛИ,7440,6649,89,702,7203,6649,77,477
С.БРЕЖАНИ,807,684,18,105,774,684,23,67
С.БРЕСТОВО,10,7,2,1,16,7,8,1
С.ГОРНО ОСЕНОВО,6,3,0,3,4,3,0,1
С.ГРАДЕВО,173,129,7,37,205,129,15,61
С.ДОКАТИЧЕВО,4,4,0,0,4,4,0,0
С.ДОЛНО ОСЕНОВО,1602,1479,0,123,1503,1479,1,23
С.ЖЕЛЕЗНИЦА,316,278,6,32,314,278,7,29
С.КРУПНИК,2256,1997,49,210,2145,1997,33,115
С.МЕЧКУЛ,17,11,4,2,38,11,2,25
С.ПОЛЕНА,754,672,27,55,719,672,17,30
С.ПОЛЕТО,678,594,14,70,647,594,11,42
С.РАКИТНА,102,80,6,16,107,80,7,20
С.СЕНОКОС,34,28,1,5,39,28,2,9
С.СУХОСТРЕЛ,6,6,0,0,16,6,9,1
С.СУШИЦА,54,50,3,1,72,50,18,4
С.ТРОСКОВО,4,4,0,0,10,4,5,1
С.ЧЕРНИЧЕ,1116,983,32,101,1057,983,23,51
С.ВЕЛЮЩЕЦ,3,1,0,2,2,1,0,1
С.ВРАКУПОВИЦА,19,16,0,3,16,16,0,0
С.ГОРЕМЕ,75,58,2,15,70,58,2,10
С.ГОРНА КРУШИЦА,50,47,0,3,73,47,0,26
С.ГОРНА РИБНИЦА,4,1,0,3,4,1,0,3
С.ДОБРИ ЛАКИ,175,134,5,36,152,134,0,18
С.ДРАКАТА,160,134,4,22,146,134,3,9
С.ИГРАЛИЩЕ,297,228,1,68,249,228,2,19
С.ИЛИНДЕНЦИ,841,749,2,90,810,749,2,59
С.КАМЕНИЦА,100,76,0,24,113,76,0,37
С.КЛЕПАЛО,34,31,0,3,34,31,0,3
С.КОЛИБИТЕ,3,2,1,0,5,2,3,0
С.КЪРПЕЛЕВО,34,20,3,11,27,20,2,5
С.МАХАЛАТА,33,29,0,4,40,29,0,11
С.МИКРЕВО,2419,2252,6,161,2424,2252,16,156
С.НИКУДИН,82,62,0,20,89,62,0,27
С.ПАЛАТ,34,26,3,5,34,26,3,5
С.РАЗДОЛ,202,176,0,26,199,176,1,22
С.СЕДЕЛЕЦ,27,20,1,6,24,20,1,3
С.СТРУМЯНИ,918,824,7,87,920,824,8,88
С.ЦАПАРЕВО,168,128,8,32,159,128,0,31
ГР.ХАДЖИДИМОВО,2939,2475,49,415,2677,2475,32,170
С.АБЛАНИЦА,2910,2580,20,310,2664,2580,16,68
С.БЕСЛЕН,754,704,10,40,727,704,12,11
С.БЛАТСКА,839,567,22,250,627,567,23,37
С.ГАЙТАНИНОВО,59,50,0,9,66,50,1,15
С.ИЛИНДЕН,86,61,0,25,77,61,0,16
С.КОПРИВЛЕН,1363,1159,35,169,1430,1159,29,242
С.ЛЪКИ,38,34,0,4,51,34,0,17
С.НОВА ЛОВЧА,55,48,0,7,56,48,0,8
С.НОВО ЛЕСКИ,438,363,6,69,406,363,7,36
С.ПАРИЛ,7,4,0,3,11,4,0,7
С.ПЕТРЕЛИК,169,133,12,24,156,133,9,14
С.САДОВО,436,378,4,54,436,378,26,32
С.ТЕПЛЕН,500,433,17,50,460,433,17,10
С.ТЕШОВО,167,132,1,34,155,132,4,19
ГР.ЯКОРУДА,5981,5287,30,664,5443,5287,26,130
С.АВРАМОВО,728,625,11,92,655,625,5,25
С.БЕЛ КАМЕН,581,510,13,58,546,510,14,22
С.БУНЦЕВО,542,479,23,40,542,479,33,30
С.КОНАРСКО,976,847,32,97,902,847,29,26
С.СМОЛЕВО,568,494,9,65,532,494,21,17
С.ЧЕРНА МЕСТА,415,368,26,21,384,368,8,8
С.ЮРУКОВО,1198,1097,16,85,1175,1097,24,54
ГР.АЙТОС,24573,20989,387,3197,22327,20989,145,1193
С.ДРЯНКОВЕЦ,208,163,10,35,199,163,23,13
С.ЗЕТЬОВО,314,230,2,82,251,230,4,17
С.КАРАГЕОРГИЕВО,1762,1307,44,411,1415,1307,47,61
С.КАРАНОВО,942,765,12,165,860,765,24,71
С.ЛЯСКОВО,89,76,4,9,143,76,43,24
С.МАЛКА ПОЛЯНА,651,399,7,245,431,399,11,21
С.МЪГЛЕН,1581,1254,29,298,1329,1254,19,56
С.ПЕЩЕРСКО,979,696,4,279,734,696,8,30
С.ПИРНЕ,600,534,16,50,854,534,169,151
С.ПОЛЯНОВО,479,373,16,90,397,373,14,10
