С.ФИЛИПОВО,658,594,1,63,613,594,7,12
ГР.БАНСКО,9177,7958,101,1118,8661,7958,39,664
С.ГОСТУН,70,65,2,3,87,65,22,0
ГР.ДОБРИНИЩЕ,2941,2634,32,275,2855,2634,51,170
С.КРЕМЕН,282,237,10,35,257,237,13,7
С.МЕСТА,256,224,17,15,264,224,20,20
С.ОБИДИМ,124,102,11,11,143,102,18,23
С.ОСЕНОВО,99,79,2,18,86,79,6,1
С.ПАЛАТИК,247,220,15,12,254,220,27,7
С.ГОРНО КРАИЩЕ,1198,1080,56,62,1133,1080,34,19
С.ЧЕРЕШОВО,306,254,38,14,282,254,24,4
С.БАБЯК,830,731,22,77,782,731,25,26
ГР.БЕЛИЦА,3591,3209,39,343,3332,3209,22,101
С.ЗЛАТАРИЦА,125,103,7,15,135,103,28,4
С.ГЪЛЪБОВО,90,71,7,12,91,71,14,6
С.ДАГОНОВО,753,689,11,53,713,689,15,9
С.КРАИЩЕ,2430,2223,81,126,2323,2223,65,35
С.КУЗЬОВО,288,247,27,14,287,247,34,6
С.ЛЮТОВО,239,222,7,10,240,222,16,2
С.ОРЦЕВО,217,191,12,14,217,191,18,8
С.ПОКРОВНИК,957,742,75,140,819,742,70,7
С.РИЛЦИ,920,728,67,125,775,728,38,9
С.СЕЛИЩЕ,263,241,8,14,421,241,169,11
С.ЛОГОДАЖ,294,186,93,15,249,186,61,2
С.ЦЕРОВО,702,671,24,7,679,671,8,0
С.ИЗГРЕВ,507,442,37,28,497,442,50,5
С.БЕЛО ПОЛЕ,1305,585,20,700,625,585,28,12
С.БИСТРИЦА,56,51,4,1,83,51,29,3
ГР.БЛАГОЕВГРАД,79001,69772,780,8449,76569,69772,564,6233
С.БУЧИНО,86,58,20,8,75,58,16,1
С.БЪЛГАРЧЕВО,249,223,16,10,285,223,57,5
С.ГАБРОВО,41,37,4,0,44,37,6,1
С.ГОРНО ХЪРСОВО,89,77,11,1,157,77,80,0
С.ДЕБОЧИЦА,22,17,4,1,31,17,10,4
С.ДЕЛВИНО,26,20,6,0,52,20,32,0
С.ДРЕНКОВО,102,67,33,2,78,67,10,1
С.ДЪБРАВА,93,49,39,5,65,49,16,0
С.ЕЛЕНОВО,162,147,8,7,156,147,7,2
С.ЗЕЛЕН ДОЛ,278,191,78,9,223,191,30,2
С.КЛИСУРА,44,32,4,8,37,32,5,0
С.ЛЕШКО,210,193,10,7,209,193,16,0
С.ЛИСИЯ,16,7,1,8,16,7,8,1
С.МАРУЛЕВО,37,31,6,0,52,31,21,0
С.МОЩАНЕЦ,27,23,4,0,36,23,13,0
С.ОБЕЛ,41,27,2,12,38,27,11,0
С.ПАДЕШ,696,637,40,19,687,637,39,11
С.СРЕДНА,7,5,0,2,31,5,26,0
С.БАНИЧАН,630,559,11,60,607,559,19,29
С.БОРОВО,1228,1077,55,96,1109,1077,18,14
С.БРЕЗНИЦА,3728,3404,25,299,3441,3404,19,18
С.БУКОВО,1020,923,8,89,938,923,2,13
С.ГОСПОДИНЦИ,475,452,7,16,475,452,9,14
ГР.ГОЦЕ ДЕЛЧЕВ,22290,20202,137,1951,21062,20202,146,714
С.ДЕЛЧЕВО,67,58,7,2,60,58,2,0
С.ДОБРОТИНО,43,38,3,2,51,38,12,1
С.ДРАГОСТИН,1,1,0,0,1,1,0,0
С.КОРНИЦА,2224,1652,37,535,1685,1652,11,22
С.ЛЪЖНИЦА,1877,1448,19,410,1487,1448,17,22
С.МУСОМИЩА,2290,2116,35,139,2279,2116,63,100
С.РИБНОВО,2815,2315,16,484,2357,2315,26,16
С.СКРЕБАТНО,306,278,8,20,291,278,5,8
С.ХВОСТЯНЕ,1230,548,25,657,600,548,13,39
С.БАЛДЕВО,221,198,1,22,214,198,5,11
С.ГОРНО ДРЯНОВО,1088,1023,24,41,1068,1023,36,9
С.ГЪРМЕН,1966,1712,31,223,1818,1712,28,78
С.ДЕБРЕН,2432,2229,42,161,2293,2229,41,23
С.ДОЛНО ДРЯНОВО,1271,1186,9,76,1242,1186,29,27
С.ДЪБНИЦА,2166,1526,40,600,1668,1526,38,104
С.КОВАЧЕВИЦА,56,33,0,23,39,33,2,4
С.КРУШЕВО,280,233,10,37,249,233,12,4
С.ЛЕЩЕН,6,3,0,3,10,3,1,6
С.МАРЧЕВО,176,144,6,26,184,144,9,31
