ГР.БАНСКО,9572,7687,83,1802,8991,7687,41,1263
ГР.ДОБРИНИЩЕ,2768,2322,35,411,2542,2322,44,176
С.ГОСТУН,26,22,1,3,35,22,10,3
С.КРЕМЕН,130,105,5,20,133,105,14,14
С.МЕСТА,205,153,19,33,204,153,14,37
С.ОБИДИМ,72,52,9,11,83,52,14,17
С.ОСЕНОВО,35,29,0,6,44,29,4,11
С.ФИЛИПОВО,643,578,0,65,603,578,11,14
ГР.БЕЛИЦА,3262,2808,45,409,3011,2808,54,149
С.БАБЯК,741,653,21,67,696,653,21,22
С.ГОРНО КРАИЩЕ,1240,1124,25,91,1169,1124,31,14
С.ГЪЛЪБОВО,33,26,5,2,33,26,7,0
С.ДАГОНОВО,790,701,12,77,731,701,9,21
С.ЗЛАТАРИЦА,83,63,7,13,77,63,14,0
С.КРАИЩЕ,2637,2338,58,241,2451,2338,54,59
С.КУЗЬОВО,257,211,21,25,234,211,21,2
С.ЛЮТОВО,214,186,6,22,211,186,16,9
С.ОРЦЕВО,152,135,12,5,150,135,7,8
С.ПАЛАТИК,216,186,17,13,202,186,11,5
С.ЧЕРЕШОВО,254,216,28,10,228,216,12,0
ГР.БЛАГОЕВГРАД,82250,65798,1510,14942,73242,65798,494,6950
С.БЕЛО ПОЛЕ,12947,559,38,12350,622,559,33,30
С.БИСТРИЦА,616,23,4,589,59,23,36,0
С.БУЧИНО,221,26,9,186,72,26,43,3
С.БЪЛГАРЧЕВО,866,209,23,634,380,209,155,16
С.ГАБРОВО,817,10,5,802,40,10,26,4
С.ГОРНО ХЪРСОВО,586,51,5,530,120,51,68,1
С.ДЕБОЧИЦА,55,9,3,43,24,9,10,5
С.ДЕЛВИНО,616,25,11,580,120,25,92,3
С.ДРЕНКОВО,47,30,12,5,74,30,44,0
С.ДЪБРАВА,635,28,30,577,156,28,123,5
С.ЕЛЕНОВО,565,194,34,337,221,194,21,6
С.ЗЕЛЕНДОЛ,220,157,26,37,198,157,39,2
С.ИЗГРЕВ,774,513,50,211,642,513,103,26
С.КЛИСУРА,17,4,1,12,26,4,21,1
