ГР.БАНСКО,9224,7515,116,1593,8205,7515,41,649
ГР.ДОБРИНИЩЕ,2872,2425,39,408,2682,2425,60,197
С.ГОСТУН,44,37,3,4,61,37,23,1
С.КРЕМЕН,197,168,5,24,196,168,15,13
С.МЕСТА,245,197,18,30,243,197,19,27
С.ОБИДИМ,95,69,7,19,111,69,16,26
С.ОСЕНОВО,73,58,2,13,65,58,6,1
С.ФИЛИПОВО,676,601,0,75,627,601,10,16
ГР.БЕЛИЦА,3488,3010,62,416,3194,3010,32,152
С.БАБЯК,813,710,28,75,767,710,34,23
С.ГОРНО КРАИЩЕ,1234,1104,56,74,1171,1104,41,26
С.ГЪЛЪБОВО,53,41,3,9,65,41,18,6
С.ДАГОНОВО,783,698,14,71,730,698,19,13
С.ЗЛАТАРИЦА,94,78,1,15,123,78,38,7
С.КРАИЩЕ,2603,2329,98,176,2437,2329,61,47
С.КУЗЬОВО,275,224,29,22,271,224,38,9
С.ЛЮТОВО,231,211,7,13,237,211,23,3
С.ОРЦЕВО,195,164,16,15,192,164,20,8
С.ПАЛАТИК,234,192,22,20,240,192,41,7
С.ЧЕРЕШОВО,302,235,50,17,259,235,21,3
ГР.БЛАГОЕВГРАД,81534,67751,1017,12766,75364,67751,534,7079
С.БЕЛО ПОЛЕ,7865,585,42,7238,656,585,35,36
С.БИСТРИЦА,36,33,2,1,62,33,27,2
С.БУЧИНО,63,41,9,13,59,41,17,1
С.БЪЛГАРЧЕВО,257,217,20,20,302,217,79,6
С.ГАБРОВО,17,13,4,0,22,13,8,1
С.ГОРНО ХЪРСОВО,77,58,15,4,132,58,73,1
С.ДЕБОЧИЦА,16,9,6,1,27,9,14,4
С.ДЕЛВИНО,33,26,7,0,55,26,29,0
С.ДРЕНКОВО,82,51,28,3,59,51,7,1
С.ДЪБРАВА,67,36,26,5,63,36,25,2
С.ЕЛЕНОВО,397,163,9,225,181,163,11,7
С.ЗЕЛЕНДОЛ,214,168,27,19,213,168,42,3
С.ИЗГРЕВ,687,450,48,189,532,450,68,14
С.КЛИСУРА,26,12,4,10,19,12,7,0
С.ЛЕШКО,893,141,18,734,240,141,96,3
С.ЛИСИЯ,11,4,0,7,9,4,4,1
С.ЛОГОДАЖ,2242,185,31,2026,316,185,128,3
С.МАРУЛЕВО,36,21,4,11,49,21,28,0
С.МОЩАНЕЦ,27,24,3,0,51,24,27,0
С.ОБЕЛ,41,23,5,13,34,23,11,0
С.ПАДЕШ,618,529,46,43,612,529,64,19
С.ПОКРОВНИК,1962,786,88,1088,895,786,90,19
С.РИЛЦИ,3803,724,127,2952,768,724,27,17
С.СЕЛИЩЕ,276,202,11,63,359,202,150,7
С.ЦЕРОВО,729,687,15,27,701,687,11,3
ГР.ГОЦЕ ДЕЛЧЕВ,22174,19322,139,2713,20360,19322,192,846
С.БАНИЧАН,616,512,21,83,568,512,21,35
С.БОРОВО,1196,964,81,151,1013,964,20,29
С.БРЕЗНИЦА,3775,3366,33,376,3418,3366,25,27
С.БУКОВО,1080,918,10,152,946,918,3,25
С.ГОСПОДИНЦИ,495,464,10,21,495,464,15,16
С.ДЕЛЧЕВО,50,38,6,6,40,38,2,0
С.ДОБРОТИНО,34,30,4,0,42,30,11,1
С.КОРНИЦА,2300,1555,54,691,1590,1555,12,23
С.ЛЪЖНИЦА,1980,1490,26,464,1535,1490,25,20
С.МУСОМИЩА,2233,1991,38,204,2234,1991,96,147
С.БАЛДЕВО,193,163,4,26,182,163,8,11
С.ГОРНО ДРЯНОВО,1074,981,21,72,1033,981,47,5
С.ГЪРМЕН,2066,1701,37,328,1822,1701,48,73
С.ДЕБРЕН,2537,2226,51,260,2308,2226,53,29
С.ДОЛНО ДРЯНОВО,1338,1205,13,120,1267,1205,30,32
С.ДЪБНИЦА,2245,1489,56,700,1636,1489,55,92
С.КОВАЧЕВИЦА,48,26,2,20,35,26,3,6
С.КРУШЕВО,275,221,18,36,240,221,14,5
С.ЛЕЩЕН,5,4,0,1,9,4,1,4
С.МАРЧЕВО,152,118,8,26,163,118,11,34
С.ОГНЯНОВО,1699,1381,94,224,1494,1381,53,60
С.ОРЕШЕ,276,208,14,54,234,208,5,21
С.ОСИКОВО,575,464,27,84,499,464,25,10
С.РИБНОВО,2977,2404,22,551,2475,2404,41,30
С.СКРЕБАТНО,292,245,10,37,266,245,10,11
С.ХВОСТЯНЕ,1304,532,48,724,584,532,21,31
ГР.КРЕСНА,3739,3382,27,330,3676,3382,20,274
С.ВЛАХИ,8,3,0,5,5,3,2,0
С.ГОРНА БРЕЗНИЦА,557,472,8,77,607,472,13,122
С.ДОЛНА ГРАДЕШНИЦА,652,568,9,75,691,568,4,119
С.ОЩАВА,71,51,0,20,83,51,1,31
С.СЛИВНИЦА,617,557,4,56,631,557,8,66
С.СТАРА КРЕСНА,64,52,0,12,94,52,0,42
ГР.ПЕТРИЧ,38948,30128,327,8493,31195,30128,333,734
С.БАСКАЛЦИ,75,69,3,3,72,69,2,1
С.БЕЛАСИЦА,1192,1035,47,110,1082,1035,36,11
С.БОГОРОДИЦА,33,14,1,18,23,14,8,1
С.БОРОВИЧЕНЕ,58,50,8,0,58,50,6,2
С.ВИШЛЕНЕ,53,49,4,0,54,49,5,0
С.ВОЛНО,46,18,3,25,19,18,1,0
С.ГАБРЕНЕ,929,650,35,244,706,650,38,18
С.ГЕГА,262,232,17,13,249,232,13,4
С.ГЕНЕРАЛ ТОДОРОВ,702,615,26,61,647,615,9,23
С.ГОРЧЕВО,4,4,0,0,5,4,1,0
С.ДОЛЕНЕ,19,15,2,2,24,15,0,9
С.ДОЛНА КРУШИЦА,196,176,13,7,181,176,3,2
С.ДОЛНА РИБНИЦА,377,332,27,18,355,332,18,5
С.ДОЛНО СПАНЧЕВО,111,95,5,11,101,95,0,6
С.ДРАГУШ,37,32,2,3,34,32,1,1
С.ДРАНГОВО,551,475,42,34,490,475,13,2
С.ДРЕНОВИЦА,15,12,3,0,13,12,1,0
С.ДРЕНОВО,103,99,2,2,108,99,8,1
С.ЗОЙЧЕНЕ,52,49,3,0,53,49,3,1
С.ИВАНОВО,6,5,0,1,9,5,3,1
С.КАВРАКИРОВО,1642,1535,43,64,1584,1535,25,24
С.КАМЕНА,350,269,28,53,287,269,11,7
С.КАПАТОВО,176,146,0,30,174,146,3,25
С.КЛАДЕНЦИ,40,37,1,2,40,37,3,0
С.КЛЮЧ,1016,834,32,150,866,834,24,8
С.КОЛАРОВО,2123,1927,52,144,2003,1927,42,34
С.КРОМИДОВО,124,104,2,18,137,104,1,32
С.КРЪНДЖИЛИЦА,7,4,2,1,5,4,0,1
С.КУКУРАХЦЕВО,56,51,3,2,53,51,2,0
С.КУЛАТА,833,775,9,49,838,775,24,39
С.КЪРНАЛОВО,1808,1649,45,114,1721,1649,41,31
С.МАРИКОСТИНОВО,1311,1201,7,103,1289,1201,19,69
С.МАРИНО ПОЛЕ,301,275,3,23,292,275,5,12
С.МЕНДОВО,106,96,4,6,102,96,6,0
С.МИТИНО,381,312,6,63,365,312,33,20
С.МИХНЕВО,1126,1017,48,61,1060,1017,34,9
С.НОВО КОНОМЛАДИ,152,123,3,26,140,123,5,12
С.ПРАВО БЪРДО,66,51,13,2,62,51,9,2
С.ПЪРВОМАЙ,3630,3289,74,267,3425,3289,110,26
С.РИБНИК,148,138,3,7,154,138,9,7
С.РУПИТЕ,1104,1026,13,65,1073,1026,21,26
С.РЪЖДАК,266,234,11,21,255,234,10,11
С.САМУИЛОВА КРЕПОСТ,0,0,0,0,1,0,0,1
С.САМУИЛОВО,934,876,6,52,915,876,28,11
С.СКРЪТ,1324,946,19,359,1017,946,48,23
С.СТАРЧЕВО,586,541,13,32,584,541,17,26
С.СТРУМЕШНИЦА,384,349,7,28,360,349,5,6
С.ТОНСКО ДАБЕ,2,1,1,0,1,1,0,0
С.ТОПОЛНИЦА,758,678,33,47,708,678,16,14
С.ЧУРИЛОВО,43,37,4,2,40,37,3,0
С.ЧУРИЧЕНИ,181,154,14,13,160,154,6,0
С.ЧУЧУЛИГОВО,204,178,5,21,196,178,2,16
С.ЯВОРНИЦА,995,802,37,156,850,802,29,19
С.ЯКОВО,66,54,5,7,84,54,23,7
ГР.РАЗЛОГ,13391,12146,94,1151,12806,12146,56,604
С.БАНЯ,3029,2805,15,209,2988,2805,21,162
С.БАЧЕВО,1672,1540,26,106,1650,1540,32,78
С.ГОДЛЕВО,534,477,8,49,498,477,5,16
С.ГОРНО ДРАГЛИЩЕ,946,881,8,57,923,881,10,32
С.ДОБЪРСКО,630,588,11,31,618,588,10,20
С.ДОЛНО ДРАГЛИЩЕ,629,592,9,28,718,592,39,87
С.ЕЛЕШНИЦА,1466,1342,7,117,1433,1342,5,86
ГР.МЕЛНИК,215,177,19,19,336,177,23,136
ГР.САНДАНСКИ,30869,26600,532,3737,28367,26600,372,1395
С.БЕЛЕВЕХЧЕВО,1,0,1,0,0,0,0,0
С.БЕЛЬОВО,6,4,0,2,5,4,0,1
С.БОЖДОВО,3,3,0,0,3,3,0,0
С.ВИНОГРАДИ,61,49,6,6,55,49,1,5
С.ВИХРЕН,3,2,0,1,4,2,2,0
С.ВРАНЯ,130,118,3,9,121,118,2,1
С.ВЪЛКОВО,400,352,16,32,381,352,19,10
С.ГОЛЕМ ЦАЛИМ,11,9,2,0,12,9,3,0
С.ГОЛЕШОВО,46,40,3,3,48,40,4,4
С.ГОРНА СУШИЦА,32,26,4,2,30,26,3,1
С.ГОРНО СПАНЧЕВО,74,71,1,2,84,71,4,9
С.ДАМЯНИЦА,1333,1211,27,95,1316,1211,50,55
С.ДЕБРЕНЕ,44,38,1,5,53,38,13,2
С.ДЖИГУРОВО,721,615,38,68,699,615,60,24
С.ДОЛЕНИ,3,2,0,1,5,2,2,1
С.ЗЛАТОЛИСТ,12,8,1,3,11,8,0,3
С.ЗОРНИЦА,82,73,2,7,91,73,12,6
С.КАЛИМАНЦИ,216,174,11,31,185,174,3,8
С.КАТУНЦИ,1397,1233,41,123,1322,1233,36,53
С.КАШИНА,9,9,0,0,12,9,1,2
С.КОВАЧЕВО,14,12,2,0,30,12,9,9
С.КРЪСТИЛЦИ,15,14,1,0,19,14,5,0
С.КЪРЛАНОВО,48,31,11,6,37,31,6,0
С.ЛАДАРЕВО,24,22,2,0,27,22,4,1
С.ЛАСКАРЕВО,182,151,14,17,171,151,11,9
С.ЛЕБНИЦА,418,360,20,38,395,360,19,16
С.ЛЕВУНОВО,684,607,23,54,712,607,54,51
С.ЛЕХОВО,6,5,0,1,6,5,0,1
С.ЛЕШНИЦА,794,642,53,99,678,642,23,13
С.ЛИЛЯНОВО,267,204,48,15,228,204,19,5
С.ЛОЗЕНИЦА,73,55,9,9,66,55,8,3
С.ЛЮБОВИЩЕ,20,18,1,1,22,18,4,0
С.ЛЮБОВКА,24,22,0,2,30,22,7,1
С.МАЛКИ ЦАЛИМ,7,6,1,0,8,6,2,0
С.НОВО ДЕЛЧЕВО,1183,1067,24,92,1133,1067,43,23
С.НОВО ХОДЖОВО,63,53,2,8,56,53,1,2
С.ПЕТРОВО,616,533,12,71,618,533,45,40
С.ПИПЕРИЦА,18,13,3,2,17,13,4,0
С.ПИРИН,213,168,13,32,185,168,5,12
С.ПЛОСКИ,647,534,33,80,597,534,47,16
С.ПОЛЕНИЦА,1248,1087,60,101,1173,1087,53,33
С.РОЖЕН,14,9,2,3,11,9,1,1
С.СКЛАВЕ,1476,1358,26,92,1482,1358,65,59
С.СПАТОВО,103,90,2,11,100,90,9,1
С.СТОЖА,38,37,0,1,77,37,40,0
С.СТРУМА,612,548,27,37,568,548,9,11
С.СУГАРЕВО,20,16,4,0,20,16,2,2
С.ХОТОВО,98,85,5,8,90,85,2,3
С.ХРАСНА,3,3,0,0,12,3,0,9
С.ХЪРСОВО,223,174,21,28,204,174,18,12
С.ЧЕРЕШНИЦА,46,35,5,6,47,35,7,5
С.ЯНОВО,159,130,10,19,146,130,10,6
С.БОГОЛИН,477,407,12,58,441,407,17,17
С.ВАКЛИНОВО,1289,1037,46,206,1086,1037,30,19
С.ВЪЛКОСЕЛ,2791,2340,33,418,2414,2340,35,39
С.ГОДЕШЕВО,983,806,9,168,842,806,18,18
С.ДОЛЕН,404,346,9,49,383,346,22,15
С.ЖИЖЕВО,361,304,6,51,362,304,48,10
С.КОЧАН,3426,2742,79,605,2818,2742,51,25
С.КРИБУЛ,422,351,14,57,369,351,14,4
С.ОСИНА,639,537,5,97,577,537,19,21
С.ПЛЕТЕНА,2022,1715,30,277,1794,1715,42,37
С.САТОВЧА,2455,1855,84,516,1948,1855,19,74
С.СЛАЩЕН,2319,1816,46,457,1891,1816,32,43
С.ТУХОВИЩА,886,739,28,119,788,739,20,29
С.ФЪРГОВО,477,407,14,56,468,407,48,13
ГР.СИМИТЛИ,7486,6748,82,656,7201,6748,69,384
С.БРЕЖАНИ,823,715,16,92,792,715,24,53
С.БРЕСТОВО,10,7,3,0,17,7,9,1
С.ГОРНО ОСЕНОВО,6,4,0,2,5,4,0,1
С.ГРАДЕВО,182,142,7,33,176,142,7,27
С.ДОКАТИЧЕВО,7,6,1,0,6,6,0,0
