ГР.БАНСКО,9237,7661,110,1466,8317,7661,36,620
ГР.ДОБРИНИЩЕ,2884,2494,33,357,2726,2494,61,171
С.ГОСТУН,51,42,4,5,63,42,21,0
С.КРЕМЕН,219,184,7,28,205,184,14,7
С.МЕСТА,248,210,15,23,241,210,17,14
С.ОБИДИМ,100,76,8,16,118,76,17,25
С.ОСЕНОВО,83,64,2,17,71,64,6,1
С.ФИЛИПОВО,674,602,0,72,622,602,7,13
ГР.БЕЛИЦА,3540,3092,65,383,3240,3092,30,118
С.БАБЯК,822,719,26,77,774,719,31,24
С.ГОРНО КРАИЩЕ,1239,1112,54,73,1176,1112,39,25
С.ГЪЛЪБОВО,64,51,5,8,74,51,18,5
С.ДАГОНОВО,764,688,14,62,718,688,20,10
С.ЗЛАТАРИЦА,104,87,2,15,133,87,39,7
С.КРАИЩЕ,2578,2322,101,155,2429,2322,65,42
С.КУЗЬОВО,266,218,29,19,265,218,38,9
С.ЛЮТОВО,236,221,6,9,245,221,23,1
С.ОРЦЕВО,198,172,13,13,202,172,22,8
С.ПАЛАТИК,245,211,17,17,251,211,33,7
С.ЧЕРЕШОВО,304,239,48,17,264,239,22,3
ГР.БЛАГОЕВГРАД,81223,68298,1054,11871,75641,68298,504,6839
С.БЕЛО ПОЛЕ,5054,602,34,4418,674,602,38,34
С.БИСТРИЦА,45,42,2,1,72,42,28,2
С.БУЧИНО,69,45,10,14,63,45,17,1
С.БЪЛГАРЧЕВО,259,225,22,12,312,225,82,5
С.ГАБРОВО,25,19,6,0,26,19,6,1
С.ГОРНО ХЪРСОВО,79,65,12,2,144,65,78,1
С.ДЕБОЧИЦА,24,11,9,4,23,11,8,4
С.ДЕЛВИНО,34,27,7,0,57,27,30,0
С.ДРЕНКОВО,84,51,30,3,58,51,7,0
С.ДЪБРАВА,71,41,28,2,55,41,14,0
С.ЕЛЕНОВО,353,167,7,179,181,167,9,5
С.ЗЕЛЕН ДОЛ,229,179,36,14,225,179,44,2
С.ИЗГРЕВ,558,471,49,38,556,471,72,13
С.КЛИСУРА,30,15,5,10,23,15,8,0
С.ЛЕШКО,638,160,20,458,266,160,103,3
С.ЛИСИЯ,14,5,0,9,13,5,7,1
С.ЛОГОДАЖ,1126,210,30,886,345,210,134,1
С.МАРУЛЕВО,25,21,4,0,50,21,29,0
С.МОЩАНЕЦ,28,23,5,0,53,23,30,0
С.ОБЕЛ,44,26,5,13,39,26,13,0
С.ПАДЕШ,649,566,47,36,648,566,68,14
С.ПОКРОВНИК,1707,782,74,851,884,782,92,10
С.РИЛЦИ,2085,741,102,1242,787,741,32,14
С.СЕЛИЩЕ,292,219,12,61,388,219,162,7
С.ЦЕРОВО,722,686,16,20,701,686,11,4
ГР.ГОЦЕ ДЕЛЧЕВ,22181,19573,147,2461,20537,19573,171,793
С.БАНИЧАН,610,517,19,74,574,517,20,37
С.БОРОВО,1208,1003,73,132,1055,1003,19,33
С.БРЕЗНИЦА,3738,3348,35,355,3392,3348,24,20
С.БУКОВО,1054,911,9,134,935,911,3,21
С.ГОСПОДИНЦИ,495,466,8,21,489,466,9,14
С.ДЕЛЧЕВО,55,47,4,4,50,47,3,0
С.ДОБРОТИНО,37,33,3,1,46,33,12,1
С.КОРНИЦА,2267,1556,42,669,1591,1556,11,24
С.ЛЪЖНИЦА,1930,1479,24,427,1526,1479,25,22
С.МУСОМИЩА,2273,2057,39,177,2296,2057,106,133
С.БАЛДЕВО,200,170,4,26,190,170,7,13
С.ГОРНО ДРЯНОВО,1074,991,22,61,1042,991,44,7
С.ГЪРМЕН,2038,1707,34,297,1820,1707,43,70
С.ДЕБРЕН,2508,2215,60,233,2293,2215,51,27
С.ДОЛНО ДРЯНОВО,1307,1187,11,109,1250,1187,35,28
С.ДЪБНИЦА,2254,1516,54,684,1651,1516,40,95
С.КОВАЧЕВИЦА,50,26,0,24,34,26,3,5
С.КРУШЕВО,275,224,16,35,244,224,15,5
С.ЛЕЩЕН,7,4,0,3,11,4,1,6
С.МАРЧЕВО,156,127,8,21,171,127,10,34
С.ОГНЯНОВО,1697,1411,88,198,1526,1411,55,60
С.ОРЕШЕ,305,226,16,63,255,226,5,24
С.ОСИКОВО,578,461,28,89,499,461,28,10
С.РИБНОВО,2940,2390,19,531,2450,2390,39,21
С.СКРЕБАТНО,297,259,10,28,280,259,10,11
С.ХВОСТЯНЕ,1244,521,33,690,569,521,17,31
ГР.КРЕСНА,3777,3445,24,308,3743,3445,19,279
С.ВЛАХИ,5,3,0,2,6,3,2,1
С.ГОРНА БРЕЗНИЦА,597,511,8,78,648,511,12,125
С.ДОЛНА ГРАДЕШНИЦА,681,602,9,70,728,602,3,123
С.ОЩАВА,71,54,0,17,82,54,1,27
С.СЛИВНИЦА,638,578,3,57,644,578,7,59
С.СТАРА КРЕСНА,68,56,0,12,99,56,0,43
ГР.ПЕТРИЧ,38150,30463,361,7326,31491,30463,358,670
С.БАСКАЛЦИ,86,75,6,5,79,75,3,1
С.БЕЛАСИЦА,1197,1054,50,93,1106,1054,39,13
С.БОГОРОДИЦА,19,18,1,0,27,18,8,1
С.БОРОВИЧЕНЕ,65,58,7,0,66,58,6,2
С.ВИШЛЕНЕ,57,53,4,0,58,53,5,0
С.ВОЛНО,23,20,3,0,21,20,1,0
С.ГАБРЕНЕ,848,675,34,139,745,675,51,19
С.ГЕГА,274,243,18,13,262,243,14,5
С.ГЕНЕРАЛ ТОДОРОВ,700,621,24,55,655,621,9,25
С.ГОРЧЕВО,5,5,0,0,6,5,1,0
С.ДОЛЕНЕ,24,19,3,2,31,19,1,11
С.ДОЛНА КРУШИЦА,215,193,15,7,198,193,3,2
С.ДОЛНА РИБНИЦА,387,342,28,17,366,342,20,4
С.ДОЛНО СПАНЧЕВО,118,102,5,11,107,102,0,5
С.ДРАГУШ,39,33,2,4,34,33,1,0
С.ДРАНГОВО,543,479,40,24,496,479,15,2
С.ДРЕНОВИЦА,18,14,4,0,15,14,1,0
С.ДРЕНОВО,112,108,3,1,117,108,8,1
С.ЗОЙЧЕНЕ,57,55,2,0,58,55,3,0
С.ИВАНОВО,5,4,0,1,9,4,4,1
С.КАВРАКИРОВО,1614,1522,39,53,1567,1522,29,16
С.КАМЕНА,351,273,29,49,291,273,11,7
С.КАПАТОВО,190,165,0,25,194,165,3,26
С.КЛАДЕНЦИ,39,36,1,2,42,36,6,0
С.КЛЮЧ,1035,872,35,128,900,872,21,7
С.КОЛАРОВО,2137,1942,66,129,2023,1942,48,33
С.КРОМИДОВО,135,116,2,17,148,116,1,31
С.КРЪНДЖИЛИЦА,9,6,2,1,8,6,1,1
С.КУКУРАХЦЕВО,58,55,1,2,59,55,4,0
С.КУЛАТА,857,800,12,45,867,800,23,44
С.КЪРНАЛОВО,1831,1683,50,98,1760,1683,40,37
С.МАРИКОСТИНОВО,1348,1254,7,87,1349,1254,25,70
С.МАРИНО ПОЛЕ,300,278,4,18,291,278,6,7
С.МЕНДОВО,109,98,4,7,104,98,6,0
С.МИТИНО,336,317,6,13,375,317,35,23
С.МИХНЕВО,1152,1053,49,50,1095,1053,32,10
С.НОВО КОНОМЛАДИ,161,132,4,25,148,132,6,10
С.ПРАВО БЪРДО,70,54,14,2,65,54,9,2
С.ПЪРВОМАЙ,3615,3331,80,204,3472,3331,119,22
С.РИБНИК,157,141,4,12,161,141,12,8
С.РУПИТЕ,1113,1040,18,55,1088,1040,24,24
С.РЪЖДАК,261,239,11,11,260,239,9,12
С.САМУИЛОВО,947,913,2,32,954,913,30,11
С.СКРЪТ,1211,999,15,197,1068,999,47,22
С.СТАРЧЕВО,609,566,13,30,605,566,17,22
С.СТРУМЕШНИЦА,378,349,7,22,359,349,6,4
С.ТОНСКО ДАБЕ,2,1,1,0,1,1,0,0
С.ТОПОЛНИЦА,773,701,35,37,727,701,15,11
С.ЧУРИЛОВО,49,44,4,1,47,44,3,0
С.ЧУРИЧЕНИ,191,163,16,12,170,163,7,0
С.ЧУЧУЛИГОВО,207,181,6,20,194,181,1,12
С.ЯВОРНИЦА,982,822,44,116,869,822,27,20
С.ЯКОВО,70,57,5,8,86,57,22,7
ГР.РАЗЛОГ,13422,12250,93,1079,12890,12250,45,595
С.БАНЯ,3029,2811,13,205,2985,2811,19,155
С.БАЧЕВО,1695,1587,15,93,1699,1587,35,77
С.ГОДЛЕВО,543,487,11,45,512,487,5,20
С.ГОРНО ДРАГЛИЩЕ,965,908,9,48,943,908,6,29
С.ДОБЪРСКО,644,609,11,24,640,609,11,20
С.ДОЛНО ДРАГЛИЩЕ,647,605,9,33,729,605,41,83
С.ЕЛЕШНИЦА,1503,1391,6,106,1478,1391,5,82
ГР.МЕЛНИК,230,192,20,18,362,192,23,147
ГР.САНДАНСКИ,30991,27110,544,3337,28912,27110,369,1433
С.БЕЛЕВЕХЧЕВО,1,0,1,0,0,0,0,0
С.БЕЛЬОВО,6,4,0,2,5,4,0,1
С.БОЖДОВО,3,3,0,0,3,3,0,0
С.ВИНОГРАДИ,68,58,6,4,63,58,1,4
С.ВИХРЕН,3,2,0,1,4,2,2,0
С.ВРАНЯ,145,133,3,9,136,133,2,1
С.ВЪЛКОВО,401,358,16,27,384,358,20,6
С.ГОЛЕМ ЦАЛИМ,10,9,1,0,12,9,3,0
С.ГОЛЕШОВО,55,49,2,4,57,49,4,4
С.ГОРНА СУШИЦА,34,26,5,3,28,26,2,0
С.ГОРНО СПАНЧЕВО,81,79,1,1,91,79,2,10
С.ДАМЯНИЦА,1354,1238,27,89,1346,1238,56,52
С.ДЕБРЕНЕ,48,45,0,3,59,45,13,1
С.ДЖИГУРОВО,719,624,36,59,713,624,65,24
С.ДОЛЕНИ,3,2,0,1,5,2,2,1
С.ЗЛАТОЛИСТ,11,7,1,3,9,7,0,2
С.ЗОРНИЦА,82,71,2,9,90,71,13,6
С.КАЛИМАНЦИ,225,186,11,28,193,186,4,3
С.КАТУНЦИ,1439,1296,31,112,1384,1296,35,53
С.КАШИНА,11,11,0,0,11,11,0,0
С.КОВАЧЕВО,16,13,2,1,29,13,7,9
С.КРЪСТИЛЦИ,18,17,1,0,24,17,7,0
С.КЪРЛАНОВО,51,34,11,6,42,34,8,0
С.ЛАДАРЕВО,25,23,2,0,28,23,4,1
С.ЛАСКАРЕВО,192,162,14,16,179,162,9,8
С.ЛЕБНИЦА,424,368,19,37,400,368,19,13
С.ЛЕВУНОВО,696,630,23,43,724,630,55,39
С.ЛЕХОВО,7,5,0,2,5,5,0,0
С.ЛЕШНИЦА,798,663,51,84,694,663,21,10
С.ЛИЛЯНОВО,263,201,49,13,225,201,18,6
С.ЛОЗЕНИЦА,70,53,10,7,68,53,9,6
С.ЛЮБОВИЩЕ,20,19,0,1,23,19,4,0
С.ЛЮБОВКА,25,23,0,2,31,23,7,1
С.МАЛКИ ЦАЛИМ,8,6,2,0,7,6,1,0
С.НОВО ДЕЛЧЕВО,1188,1076,24,88,1142,1076,40,26
С.НОВО ХОДЖОВО,67,58,2,7,61,58,1,2
С.ПЕТРОВО,655,561,16,78,630,561,31,38
С.ПИПЕРИЦА,21,15,2,4,19,15,4,0
С.ПИРИН,217,174,14,29,191,174,5,12
С.ПЛОСКИ,672,562,33,77,629,562,50,17
С.ПОЛЕНИЦА,1240,1088,57,95,1174,1088,60,26
С.РОЖЕН,11,7,2,2,10,7,2,1
С.СКЛАВЕ,1474,1371,27,76,1494,1371,60,63
С.СПАТОВО,108,95,2,11,106,95,10,1
С.СТОЖА,45,43,0,2,84,43,41,0
С.СТРУМА,612,549,28,35,572,549,10,13
С.СУГАРЕВО,22,19,3,0,23,19,2,2
С.ХОТОВО,101,88,6,7,93,88,2,3
С.ХРАСНА,3,3,0,0,12,3,0,9
С.ХЪРСОВО,240,196,19,25,224,196,19,9
С.ЧЕРЕШНИЦА,51,41,5,5,53,41,8,4
С.ЯНОВО,167,137,11,19,155,137,12,6
С.БОГОЛИН,479,410,9,60,447,410,17,20
С.ВАКЛИНОВО,1296,1076,38,182,1121,1076,25,20
С.ВЪЛКОСЕЛ,2774,2378,32,364,2449,2378,34,37
С.ГОДЕШЕВО,1018,840,10,168,876,840,14,22
С.ДОЛЕН,414,364,8,42,399,364,23,12
С.ЖИЖЕВО,361,311,4,46,374,311,52,11
С.КОЧАН,3430,2853,70,507,2922,2853,44,25
С.КРИБУЛ,434,368,13,53,383,368,12,3
С.ОСИНА,641,562,5,74,597,562,17,18
С.ПЛЕТЕНА,2025,1752,27,246,1821,1752,39,30
С.САТОВЧА,2440,1897,83,460,1978,1897,12,69
С.СЛАЩЕН,2290,1862,42,386,1933,1862,27,44
С.ТУХОВИЩА,884,766,23,95,807,766,17,24
С.ФЪРГОВО,486,414,14,58,471,414,45,12
ГР.СИМИТЛИ,7545,6865,87,593,7336,6865,65,406
С.БРЕЖАНИ,856,747,17,92,826,747,27,52
С.БРЕСТОВО,11,8,3,0,18,8,9,1
С.ГОРНО ОСЕНОВО,11,7,0,4,8,7,0,1
С.ГРАДЕВО,181,142,9,30,170,142,8,20
С.ДОКАТИЧЕВО,6,5,1,0,6,5,1,0
С.ДОЛНО ОСЕНОВО,1589,1446,1,142,1471,1446,1,24
С.ЖЕЛЕЗНИЦА,321,294,4,23,327,294,8,25
С.КРУПНИК,2263,2068,35,160,2203,2068,29,106
С.МЕЧКУЛ,22,18,2,2,53,18,3,32
С.ПОЛЕНА,789,719,24,46,746,719,14,13
С.ПОЛЕТО,700,622,14,64,670,622,12,36
С.РАКИТНА,117,101,6,10,123,101,6,16
С.СЕНОКОС,36,30,1,5,42,30,2,10
С.СУХОСТРЕЛ,6,6,0,0,17,6,10,1
С.СУШИЦА,74,68,4,2,88,68,14,6
С.ТРОСКОВО,5,4,0,1,11,4,7,0
С.ЧЕРНИЧЕ,1126,1016,27,83,1071,1016,19,36
С.ВЕЛЮЩЕЦ,3,2,0,1,3,2,0,1
С.ВРАКУПОВИЦА,25,21,0,4,21,21,0,0
С.ГОРЕМЕ,95,78,2,15,90,78,2,10
С.ГОРНА КРУШИЦА,59,52,0,7,60,52,0,8
С.ГОРНА РИБНИЦА,7,4,0,3,4,4,0,0
С.ДОБРИ ЛАКИ,200,160,2,38,176,160,0,16
С.ДРАКАТА,164,142,2,20,157,142,5,10
С.ИГРАЛИЩЕ,331,269,3,59,294,269,2,23
С.ИЛИНДЕНЦИ,922,839,6,77,898,839,3,56
С.КАМЕНИЦА,115,99,0,16,109,99,1,9
С.КЛЕПАЛО,46,43,0,3,44,43,0,1
С.КОЛИБИТЕ,4,4,0,0,5,4,0,1
С.КЪРПЕЛЕВО,37,24,3,10,30,24,2,4
С.МАХАЛАТА,37,32,0,5,46,32,0,14
С.МИКРЕВО,2364,2173,9,182,2313,2173,22,118
С.НИКУДИН,95,70,0,25,94,70,0,24
С.ПАЛАТ,48,36,6,6,43,36,2,5
С.РАЗДОЛ,226,197,0,29,210,197,1,12
С.СЕДЕЛЕЦ,33,27,0,6,33,27,3,3
С.СТРУМЯНИ,996,926,12,58,998,926,10,62
С.ЦАПАРЕВО,217,175,8,34,184,175,0,9
ГР.ХАДЖИДИМОВО,2985,2540,57,388,2737,2540,35,162
С.АБЛАНИЦА,2909,2667,18,224,2738,2667,16,55
С.БЕСЛЕН,757,708,11,38,731,708,10,13
С.БЛАТСКА,841,591,19,231,649,591,24,34
С.ГАЙТАНИНОВО,71,61,1,9,78,61,1,16
С.ИЛИНДЕН,102,74,1,27,91,74,0,17
С.КОПРИВЛЕН,1430,1261,33,136,1544,1261,37,246
С.ЛЪКИ,54,48,1,5,63,48,1,14
С.НОВА ЛОВЧА,60,52,0,8,62,52,0,10
С.НОВО ЛЕСКИ,464,395,9,60,432,395,12,25
С.ПАРИЛ,10,7,0,3,18,7,0,11
С.ПЕТРЕЛИК,184,146,15,23,163,146,9,8
С.САДОВО,456,395,7,54,444,395,27,22
С.ТЕПЛЕН,494,438,16,40,459,438,13,8
С.ТЕШОВО,198,164,2,32,187,164,5,18
ГР.ЯКОРУДА,6107,5472,39,596,5613,5472,18,123
С.АВРАМОВО,740,646,8,86,677,646,9,22
