ГР.БАНСКО,9389,8367,87,935,8941,8367,73,501
С.ГОСТУН,132,101,14,17,123,101,18,4
С.ДОБРИНИЩЕ,3063,2857,23,183,3042,2857,43,142
С.КРЕМЕН,400,327,24,49,367,327,18,22
С.МЕСТА,276,241,10,25,274,241,16,17
С.ОБИДИМ,220,175,20,25,194,175,16,3
С.ОСЕНОВО,163,115,13,35,123,115,6,2
С.ФИЛИПОВО,680,624,1,55,637,624,2,11
С.БАБЯК,869,730,24,115,814,730,16,68
ГР.БЕЛИЦА,3707,3268,31,408,3479,3268,26,185
С.ЗЛАТАРИЦА,221,181,9,31,193,181,9,3
С.ГЬЛЬБОВО,167,119,30,18,133,119,10,4
С.ДАГОНОВО,754,714,9,31,727,714,9,4
С.КРАИЩЕ,2161,2020,48,93,2189,2020,118,51
С.КУЗЬОВО,361,311,31,19,333,311,21,1
С.ВЬРХАРИ,27,0,8,19,0,0,0,0
С.ЛЮТОВО,252,237,5,10,246,237,5,4
С.ОРЦЕВО,262,216,9,37,230,216,4,10
С.ПАЛАТНИК,263,237,8,18,245,237,4,4
С.ГОРНО КРАИЩЕ,1095,1031,36,28,1074,1031,29,14
С.ЧЕРЕШОВО,301,271,8,22,277,271,5,1
С.ИЗГРЕВ,388,357,22,9,540,357,173,10
С.БЕЛО ПОЛЕ,524,475,35,14,593,475,102,16
С.БИСТРИЦА,53,42,7,4,123,42,71,10
ГР.БЛАГОЕВГРАД,78818,69286,2217,7315,77637,69286,333,8018
С.БУЧИНО,111,69,29,13,108,69,38,1
С.БЬЛГАРЧЕВО,246,221,16,9,300,221,69,10
С.ГАБРОВО,69,57,11,1,85,57,27,1
С.ГОРНО ХЬРСОВО,29,27,1,1,263,27,232,4
С.ДЕБОЧИЦА,33,22,8,3,61,22,25,14
С.ДЕЛВИНО,12,10,2,0,127,10,116,1
С.ДРЕНКОВО,69,52,14,3,110,52,53,5
С.ДЬБРАВА,102,62,37,3,105,62,43,0
С.ЕЛЕНОВО,100,90,3,7,147,90,52,5
С.ЗЕЛЕНДОЛ,169,157,8,4,253,157,89,7
С.КЛИСУРА,15,12,3,0,23,12,9,2
С.ЛЕШКО,262,230,28,4,285,230,53,2
С.ЛИСИЯ,22,10,7,5,33,10,19,4
С.ЛОГОДАШ,0,0,0,0,0,0,0,0
С.МАРУЛЕВО,26,14,10,2,91,14,77,0
С.МОЩАНЕЦ,35,26,7,2,74,26,48,0
С.ОБЕЛ,18,10,8,0,29,10,19,0
С.ПАДЕШ,665,576,65,24,792,576,182,34
С.ПОКРОВНИК,704,628,50,26,836,628,182,26
С.РИЛЦИ,681,629,29,23,843,629,182,32
